site_no,t_start,t_peak,t_end,dur_hr,time_to_peak_hr,hydro_width_hr,Qp_cfs,Qp_quick_cfs,base_at_peak_cfs,peak_stage_ft,recession_k_per_hr,recession_time_hr,quick_vol_m3,total_vol_m3,rb_flashiness,dur_above_q99_hr,peak_month,peak_year,P_e_mm,P_topeak_mm,V_e_m3,max_daily_mm,runoff_coeff,storm_resp_ratio,peakstage_resp,api_30_mm,catch_area_km2
04086600,2006-05-11 14:00:00+00:00,2006-05-13 19:00:00+00:00,2006-05-24 04:00:00+00:00,302.0,53.0,188.977887506735,1367.5,1064.2411904895196,303.2588095104805,,0.0038879201622909515,249.0,20129479.10052834,31659145.1712,0.006936551124563296,0.0,5,2006,67.51945971563981,52.23190995260664,102476897.01351754,41.50973933649289,0.19642943616718894,20.253420358505036,,17.115748921969512,1517.7387
04086600,2006-12-22 10:00:00+00:00,2006-12-24 17:00:00+00:00,2007-01-06 08:00:00+00:00,358.0,55.0,125.34160575811984,1490.0,1199.5094171111557,287.99058288884424,,0.0033163025538665526,303.0,19433911.26756744,32121190.3968,0.009309816802735661,0.0,12,2006,49.52458293838862,39.56621800947867,75165376.12695213,38.0771279620853,0.2585487131035456,30.086068606648222,,4.81076996745017,1517.7387
04086600,2007-04-01 17:00:00+00:00,2007-04-03 22:00:00+00:00,2007-04-08 16:00:00+00:00,167.0,53.0,72.12967065910925,3020.0,1950.633015339653,1069.366984660347,,0.008054588640479417,114.0,16077578.206477255,34905949.4592,0.01102463385073668,0.0,4,2007,28.449203791469195,28.400450236966822,43178457.578499526,25.95615165876777,0.37235184182408115,106.15411320950852,,23.750195905108505,1517.7387
04086600,2007-08-19 07:00:00+00:00,2007-08-20 23:00:00+00:00,2007-08-31 04:00:00+00:00,285.0,40.0,150.22505641700263,2392.5,2132.4863251099055,185.01367489009436,,0.004959740453768148,245.0,32166718.42875551,42274920.93696,0.014268679678419684,0.0,8,2007,110.30341232227485,64.88315639810425,167411757.62357342,34.28337914691942,0.1921413339502869,21.69017213184487,,20.578844614604698,1517.7387
04086600,2008-04-08 22:00:00+00:00,2008-04-11 12:00:00+00:00,2008-04-18 11:00:00+00:00,229.0,62.0,107.06831123310258,3416.6666666666665,2389.0696558723675,1027.597010794299,,0.005658790717024284,167.0,30118152.838615,55785908.2752,0.008188058865092709,30.0,4,2008,73.71537440758294,69.21259241706161,111880676.52337821,35.651488151658775,0.2691988802223735,46.34944465960959,,13.900390826824728,1517.7387
04086600,2008-04-25 09:00:00+00:00,2008-04-27 05:00:00+00:00,2008-05-02 13:00:00+00:00,172.0,44.0,78.27842620493902,3675.0,2890.883944192613,784.116055807387,,0.009323907160554881,128.0,25211894.549557563,40123356.67104,0.015204468372914604,30.0,4,2008,51.25081990521326,45.27218957345971,77785352.7768725,45.26797630331753,0.3241213628210693,71.70616990707259,,21.72456566251596,1517.7387
04086600,2008-06-06 09:00:00+00:00,2008-06-10 13:00:00+00:00,2008-06-20 15:00:00+00:00,342.0,100.0,188.5519036115511,6865.0,6157.11845179218,562.0482148744868,,0.004529131442396499,242.0,119684675.80979471,151841714.20599273,0.010382305391134617,228.0,6,2008,170.170971563981,99.28390521327013,258275069.1592535,60.00418957345972,0.46340003392273466,40.341780603978584,,12.960225659305362,1517.7387
04086600,2008-06-13 01:00:00+00:00,2008-06-13 19:00:00+00:00,2008-06-16 03:00:00+00:00,74.0,18.0,48.09996818487707,6865.0,5843.294346530087,1011.7056534699132,,0.0050231818837215055,56.0,38789566.053280056,47375054.1216,0.008191092008126535,75.0,6,2008,68.34947393364929,65.35504265402844,103736641.71374077,60.00418957345972,0.37392347980879415,100.43969038685279,,96.36412318663074,1517.7387
04086600,2009-04-20 17:00:00+00:00,2009-04-27 18:00:00+00:00,2009-05-05 13:00:00+00:00,356.0,169.0,112.20305993773218,3328.3333333333335,2803.014412822354,525.3189205109793,,0.006667916097235012,187.0,42110898.15684725,62745403.37943272,0.010066987543617428,28.0,4,2009,83.49076303317536,76.90782938388625,126717162.14797963,34.5855308056872,0.332321979462185,39.86468936702385,,7.024914234605752,1517.7387
04086600,2010-04-06 13:00:00+00:00,2010-04-09 06:00:00+00:00,2010-04-17 18:00:00+00:00,269.0,65.0,152.3013650130888,1650.8333333333333,1229.8600962020719,418.4732371312613,,0.004977016946680514,204.0,19163097.75645804,31954713.09792,0.00745911351447918,0.0,4,2010,48.31296682464454,46.2695308056872,73326459.46157913,29.45617535545023,0.2613394659604277,34.16957065222581,,4.560954512264316,1517.7387
04086600,2010-04-24 11:00:00+00:00,2010-04-26 22:00:00+00:00,2010-05-06 04:00:00+00:00,281.0,59.0,114.96296098796302,2382.5,1967.9623323866172,414.5376676133829,,0.004761900001129646,222.0,28163489.775939357,42454327.68671999,0.01027685004411168,0.0,4,2010,57.409417061611364,41.54585308056872,87132494.01884785,23.48777725118483,0.3232260259857504,41.50016011211399,,10.52073869100606,1517.7387
04086600,2010-05-11 14:00:00+00:00,2010-05-14 03:00:00+00:00,2010-05-20 11:00:00+00:00,213.0,61.0,103.76494935140363,1759.1666666666667,1215.998506227345,543.1681604393217,,0.005824522889589565,152.0,14792005.53512137,27327328.889279995,0.008167288754209467,0.0,5,2010,53.13415165876777,52.98247393364929,80643758.26418103,28.889189573459714,0.1834240597600153,33.10802208651398,,21.29934418386573,1517.7387
04086600,2010-07-15 03:00:00+00:00,2010-07-16 19:00:00+00:00,2010-07-31 07:00:00+00:00,388.0,40.0,85.77311533024476,2385.8333333333335,2129.532014213066,256.3013191202676,,0.0013014441518112998,348.0,40674677.45302899,57607708.21701819,0.01275161982060919,0.0,7,2010,145.3957393364929,64.58943127962085,220672740.4061076,55.148094786729864,0.18432125951839237,16.409238291444986,,29.52778491682973,1517.7387
04086600,2010-07-22 22:00:00+00:00,2010-07-24 13:00:00+00:00,2010-07-29 14:00:00+00:00,160.0,39.0,90.76249883788114,2103.3333333333335,1645.2770218314586,458.05631150187486,,0.0060274610326139805,121.0,17957414.49248818,26218229.595578186,0.010584523667715642,0.0,7,2010,72.10349763033176,70.6541327014218,109434268.7589128,55.148094786729864,0.16409315560968327,29.171030566602152,,47.25158384853575,1517.7387
04086600,2011-04-04 00:00:00+00:00,2011-04-05 13:00:00+00:00,2011-04-11 14:00:00+00:00,182.0,37.0,96.49724025330215,3145.0,2163.588821526928,979.7445118064059,,0.006539020896060908,145.0,23132912.987885837,42429007.760311686,0.00965846732410747,0.0,4,2011,44.51801421800949,40.04472511848342,67566713.02582324,35.569630331753565,0.34237144226691474,70.64555899997241,,16.263328275540403,1517.7387
04086600,2011-04-16 05:00:00+00:00,2011-04-27 00:00:00+00:00,2011-05-04 08:00:00+00:00,435.0,259.0,95.378153949423,3367.5,2386.412334337116,981.0876656628838,,0.005564847770756634,176.0,44726923.68378741,87940229.328,0.007402470066026212,10.0,4,2011,74.973336492891,66.04541706161137,113789934.26338294,22.40737440758294,0.3930657309306516,44.915968229842726,,19.382223751691793,1517.7387
04086600,2012-02-29 08:00:00+00:00,2012-03-09 23:00:00+00:00,2012-03-29 22:00:00+00:00,710.0,231.0,237.42568454249704,1667.5,1287.7037128969155,344.79628710308464,,0.0018001806795311253,479.0,45262751.898030005,75788348.74404407,0.00692708720850107,0.0,3,2012,89.29725118483412,45.4858625592417,135529893.9268436,22.891900473933653,0.3339687694469971,18.673587124742326,,8.418081978864517,1517.7387
04086600,2013-06-13 00:00:00+00:00,2013-06-16 06:00:00+00:00,2013-06-21 08:00:00+00:00,200.0,78.0,70.69405774540792,1690.5,1135.1485139361314,555.3514860638686,,0.007937158383130423,122.0,12916946.262509663,24612767.900877867,0.01387800897613864,0.0,6,2013,73.24348815165877,56.75274881516589,111164476.49076398,29.786616113744074,0.11619670842944921,23.080550130267312,,23.880979907453266,1517.7387
04086600,2014-04-13 08:00:00+00:00,2014-04-15 04:00:00+00:00,2014-04-24 02:00:00+00:00,258.0,44.0,131.8341820925998,4262.333333333333,3597.221512186593,665.1118211467403,,0.0058723937498479295,214.0,51761481.303682245,74667898.71419586,0.00910418134949817,102.0,4,2014,71.95061611374408,63.82261611374406,109202234.56467299,55.79633649289098,0.47399653963149874,59.23970583650274,,11.072570338423972,1517.7387
04086600,2015-04-08 06:00:00+00:00,2015-04-10 18:00:00+00:00,2015-04-18 05:00:00+00:00,239.0,60.0,99.9402108292561,3828.0,3428.311612352323,399.6883876476768,,0.0076242388444884785,179.0,40340052.90962547,53109002.78465734,0.01338908505673082,51.0,4,2015,62.124066350710905,59.96446445497631,94288099.70184171,51.99054976303318,0.4278382217606356,61.61863227673594,,13.523393567708325,1517.7387
04086600,2015-12-14 00:00:00+00:00,2015-12-16 03:00:00+00:00,2015-12-29 12:00:00+00:00,372.0,51.0,126.17064745325479,1757.3333333333333,1373.7300857319776,383.60324760135563,,0.0017893737798728466,321.0,27355206.648022555,45010355.40972082,0.009382594731273628,0.0,12,2015,107.03451658767773,48.45441232227489,162450428.06091043,28.984890995260674,0.16839110228608187,16.418379690572124,,17.349766361084864,1517.7387
04086600,2016-09-07 06:00:00+00:00,2016-09-10 01:00:00+00:00,2016-09-18 23:00:00+00:00,281.0,67.0,142.0041488025745,2284.6666666666665,2034.0208967527692,230.1457699138974,,0.007055450227466484,214.0,30432770.49742678,39750875.49388734,0.010602986886384736,0.0,9,2016,75.83705687203792,58.58552132701421,115100836.10879289,56.43374407582938,0.2644009507338577,30.125993292720356,,18.202278330215726,1517.7387
04086600,2016-10-26 13:00:00+00:00,2016-10-28 21:00:00+00:00,2016-11-07 06:00:00+00:00,281.0,56.0,135.51252693947754,1912.6666666666667,1528.0674917449746,384.5991749216922,,0.004733273463222942,225.0,22826225.318959992,35686654.26687127,0.008152099035803105,0.0,10,2016,58.406156398104265,54.85617535545024,88645283.88365544,54.85617535545024,0.2575007300886847,32.74768936393746,,8.039363503363749,1517.7387
04086600,2017-02-16 08:00:00+00:00,2017-02-25 09:00:00+00:00,2017-03-14 09:00:00+00:00,625.0,217.0,406.846980921051,2173.6666666666665,1652.296672230695,409.203327769305,,0.0012205171936599951,408.0,59703177.25963528,90031263.803265,0.006254650781383104,0.0,2,2017,90.20671563981044,36.22569668246445,136910223.32643557,20.651644549763034,0.4360753770540916,24.096506022300783,,11.540861976599995,1517.7387
04086600,2017-03-16 17:00:00+00:00,2017-05-02 22:00:00+00:00,2017-05-09 03:00:00+00:00,1282.0,1133.0,114.49634276769939,2376.1666666666665,1581.4264551686047,794.240211498062,,0.006180756401646722,149.0,85158432.33274774,173103549.83986816,0.0055010675507929695,0.0,5,2017,189.92940284360188,189.27574407582938,288263204.9636246,18.69548341232227,0.29541901590767966,12.510788909410358,,25.573524367174265,1517.7387
04086600,2018-04-13 10:00:00+00:00,2018-05-05 23:00:00+00:00,2018-05-19 14:00:00+00:00,868.0,541.0,312.4570324582455,1847.5,1315.3294356162241,532.1705643837759,8.3775,0.001493865683156772,327.0,64546722.397670954,108662052.9744,0.006633135893445785,0.0,5,2018,197.6264454976303,139.77162559241708,299945304.4751943,30.26452132701422,0.21519497533260776,9.348445221224976,0.04239058178122448,11.26388715241785,1517.7387
04086600,2018-08-27 03:00:00+00:00,2018-08-27 22:00:00+00:00,2018-09-10 17:00:00+00:00,350.0,19.0,154.81292808550643,4965.0,4732.119212391379,185.38078760862084,12.184999999999999,0.002637744050438926,331.0,97656911.16950887,124096368.33887997,0.010636498374839654,245.0,8,2018,266.3864123222749,114.30000000000001,404304967.13567346,70.15817061611375,0.24154269451935262,18.638338032021437,0.045741822541829034,40.80394508415683,1517.7387
04086600,2018-10-01 06:00:00+00:00,2018-10-08 16:00:00+00:00,2018-10-18 14:00:00+00:00,416.0,178.0,295.4322465278092,1950.0,1489.1066693459277,455.8933306540724,8.58,0.004051238458297621,238.0,41890853.1127984,59832928.341120005,0.0071736484063244415,0.0,10,2018,98.46954028436019,82.1671943127962,149451032.06078246,40.35710900473933,0.2802981855338489,19.80307813328663,0.08713354378646117,23.116604175209666,1517.7387
04086600,2018-10-31 06:00:00+00:00,2018-11-07 15:00:00+00:00,2018-11-15 14:00:00+00:00,368.0,177.0,147.21610056009376,1580.0,1142.2978915710296,437.70210842897035,8.057500000000001,0.004840954732240068,191.0,19764911.643723454,36002710.09344,0.00945969477731221,0.0,11,2018,47.45887677725119,41.36889573459716,72030173.94336541,22.043227488151665,0.27439766644550734,33.29198049536126,0.1697785650894768,15.721674688751413,1517.7387
04086600,2019-01-04 19:00:00+00:00,2019-01-09 09:00:00+00:00,2019-01-16 13:00:00+00:00,282.0,110.0,65.11536951104063,1880.0,1498.4333883809375,381.56661161906254,8.4825,0.005575811364956494,172.0,17622638.30385838,28303944.172800004,0.013852489030019628,0.0,1,2019,25.888137440758292,25.888137440758292,39291428.06475782,23.443236966824642,0.448511015553158,72.62013361533408,0.3276597252085486,21.288252037764526,1517.7387
04086600,2019-09-11 13:00:00+00:00,2019-09-13 20:00:00+00:00,2019-09-21 04:00:00+00:00,231.0,55.0,113.45800411628443,1560.0,1341.0664434562316,218.93355654376845,8.227500000000001,0.004718386870158549,176.0,18621110.144411914,25146652.12128,0.009449498793476157,0.0,9,2019,70.50305687203792,67.58205687203791,107005217.88299291,31.09152606635071,0.17402058061106473,22.12670016324794,0.11669706768789899,17.08140369436869,1517.7387
04086600,2019-10-01 17:00:00+00:00,2019-10-03 17:00:00+00:00,2019-10-14 06:00:00+00:00,301.0,48.0,138.81167337091756,5997.5,5363.19743065422,631.8025693457806,12.977500000000001,0.005815715800283982,253.0,81045584.62302418,110935376.64863999,0.009042839253498837,159.0,10,2019,153.5183222748815,117.4942606635071,233000698.87565973,99.05217535545025,0.34783408382081277,39.06699806985387,0.08453388369346038,48.680208291857,1517.7387
04086600,2019-11-15 02:00:00+00:00,2019-12-02 06:00:00+00:00,2019-12-11 10:00:00+00:00,632.0,412.0,209.0530650849396,1925.0,1245.0767300140415,679.9232699859587,8.6525,0.0035120920137060676,220.0,37229365.50133927,74977248.52512,0.004957170306876171,0.0,12,2019,63.556578199052126,58.65714691943128,96462278.3722777,15.211109004739335,0.3859473996421654,30.287974188464243,0.13613854372243472,26.218120859793817,1517.7387
04086600,2020-02-23 02:00:00+00:00,2020-03-12 13:00:00+00:00,2020-04-06 18:00:00+00:00,1048.0,443.0,189.58448674928513,2160.0,1702.5696298206697,457.4303701793304,8.877500000000001,0.0006910900976424844,605.0,80574594.35096337,129038425.8192,0.005800977033684654,0.0,3,2020,86.03918957345971,25.959161137440756,130585007.7322763,17.67707582938388,0.6170279096368885,25.10483897754297,0.10317972593663785,13.662877084515229,1517.7387
04086600,2020-05-17 15:00:00+00:00,2020-05-19 18:00:00+00:00,2020-05-26 08:00:00+00:00,209.0,51.0,108.75871427517268,4567.5,3990.1634794999036,577.3365205000965,11.7875,0.008977152550341715,158.0,46700257.17701165,61732070.98848,0.011823576062047352,91.0,5,2020,68.41327488151659,63.926142180094786,103833474.88141565,58.36342180094787,0.4497610932345881,66.76335854277332,0.17229843214514298,14.272974519603345,1517.7387
04086600,2020-07-08 08:00:00+00:00,2020-07-10 18:00:00+00:00,2020-07-21 13:00:00+00:00,317.0,58.0,74.46034651156515,2057.5,1673.425978051267,384.07402194873305,8.807500000000001,0.0034894318380267776,259.0,21107148.449746657,35939422.045439996,0.014607732738056406,0.0,7,2020,84.94915639810426,47.528696682464464,128930622.19775546,43.82523222748816,0.16370935073416648,24.220370010006544,0.10367966408900736,22.6995004999931,1517.7387
04086600,2021-08-08 04:00:00+00:00,2021-08-08 08:00:00+00:00,2021-08-16 12:00:00+00:00,200.0,4.0,5.1489253750187345,2297.5,2192.5238875797663,104.97611242023376,9.057500000000001,0.004850422271468785,196.0,17587309.96679977,21996105.13152,0.025727149702929917,0.0,8,2021,97.38311848341232,72.16188151658767,147802127.64896017,63.12742654028435,0.11899226517611974,23.59238475600207,0.09300893359194287,7.209889951002929,1517.7387
04086600,2022-03-16 16:00:00+00:00,2022-03-25 07:00:00+00:00,2022-04-20 00:00:00+00:00,824.0,207.0,131.90687612636248,1652.5,1356.9482887223214,293.0517112776786,8.1675,0.0008003106360891845,617.0,55711819.78732248,91064526.64416,0.006160790072211713,0.0,3,2022,141.00430805687205,59.02972037914692,214007695.2046365,24.542298578199052,0.26032624543734384,11.719500083171132,0.05792376213573388,12.47536514538387,1517.7387
04086600,2022-06-06 14:00:00+00:00,2022-06-09 08:00:00+00:00,2022-06-22 17:00:00+00:00,387.0,66.0,71.46214572168537,2392.5,2186.0321621673484,206.46783783265167,9.1825,0.0009754080090150623,321.0,36638025.09035015,50235869.27712,0.015370454953223553,0.0,6,2022,113.19431753554501,49.82071563981042,171799396.3437853,54.733388625592404,0.2132604995714556,21.1362200160685,0.08112156334275819,10.158405927589483,1517.7387
04086600,2022-06-16 03:00:00+00:00,2022-06-17 22:00:00+00:00,2022-06-22 00:00:00+00:00,141.0,43.0,87.42483509198064,2072.5,1654.6392943307094,417.8607056692906,8.752500000000001,0.009180382083585343,98.0,15871038.235574298,22339721.00448,0.013787690556127856,0.0,6,2022,56.0045924170616,54.733388625592404,85000337.28910093,54.733388625592404,0.18671735597464909,37.00589381253349,0.15628182658344966,42.91732587848163,1517.7387
04086600,2022-07-24 04:00:00+00:00,2022-07-26 01:00:00+00:00,2022-08-01 01:00:00+00:00,189.0,45.0,90.6908889694605,1485.0,1303.9926468510155,176.00735314898446,7.9325,0.010042343803998013,144.0,13558369.200782806,17753367.83904,0.015301090843318495,0.0,7,2022,79.52246445497632,76.84944549763034,120694321.82269198,52.25056872037915,0.11233642971788645,18.673968546847174,0.09975168720394963,19.969891709535062,1517.7387
04086600,2022-09-11 11:00:00+00:00,2022-09-14 05:00:00+00:00,2022-09-22 09:00:00+00:00,262.0,66.0,125.56090499515994,1272.5,1109.3594532018906,163.1405467981095,7.61,0.006646479603245086,196.0,15252273.703709764,20768928.6432,0.012426630890491362,0.0,9,2022,79.36536966824643,71.40108530805686,120455892.98530377,57.157222748815165,0.12662123309791593,16.033441352559073,0.0958856492675635,10.200626552145769,1517.7387
04086600,2022-11-04 18:00:00+00:00,2022-11-07 05:00:00+00:00,2022-11-19 14:00:00+00:00,356.0,59.0,137.44681258988567,1250.0,1049.1218742093222,200.87812579067773,7.577500000000001,0.004358493663161063,297.0,16769832.44518037,26067276.59616,0.009057108471192548,0.0,11,2022,64.8753317535545,47.14408530805687,98463801.67770854,34.65535071090048,0.1703146959536596,19.26772420599626,0.11680094413674934,8.713506487237838,1517.7387
04086600,2023-02-25 02:00:00+00:00,2023-03-02 12:00:00+00:00,2023-04-12 07:00:00+00:00,1109.0,130.0,250.33157613119693,2290.0,1994.332440714467,295.66755928553283,9.05,0.0001887644471060311,979.0,96376826.64488958,162139824.90144,0.006173554577652131,0.0,3,2023,169.8056208530806,43.13124644549764,257720562.24624744,39.91772511848342,0.3739586232657805,13.48600822808661,0.053296233390473284,30.70240489605827,1517.7387
04086600,2023-03-31 14:00:00+00:00,2023-04-06 00:00:00+00:00,2023-04-10 23:00:00+00:00,249.0,130.0,179.9234752409102,2105.0,1337.6655236606398,767.3344763393601,8.795,0.005140447973986351,119.0,24661697.594848573,43900667.712,0.005648438407059097,0.0,4,2023,42.850763033175355,42.850763033175355,65036261.37997962,24.85528436018957,0.3791991893685372,49.1239793879585,0.20524722029315676,21.632812814890617,1517.7387
04086600,2023-04-19 21:00:00+00:00,2023-04-20 00:00:00+00:00,2023-04-26 08:00:00+00:00,155.0,3.0,85.7765513395425,1827.5,1204.6455029625563,622.8544970374436,8.4125,0.005565306942011904,152.0,10465840.903702172,20976470.96544,0.0130885313460181,0.0,4,2023,32.12197156398104,26.51410900473934,48752759.36295355,26.51410900473934,0.21467176505408223,56.8925228129275,0.2618923929760616,20.828447594879965,1517.7387
04086600,2024-03-26 00:00:00+00:00,2024-04-04 06:00:00+00:00,2024-04-13 18:00:00+00:00,450.0,222.0,119.78190929690027,3200.0,2554.4935490756807,645.5064509243192,10.165,0.004940599502112997,228.0,51664027.41675545,82053523.39968,0.007649555978512044,0.0,4,2024,95.98310900473933,88.23309952606635,145677279.08281136,35.348734597156394,0.35464711959225054,33.339199294346614,0.10590405025844792,22.38538336579254,1517.7387
04086600,2024-05-23 00:00:00+00:00,2024-06-05 14:00:00+00:00,2024-06-12 09:00:00+00:00,489.0,326.0,107.35802268941188,2620.0,1934.6507086259803,685.3492913740197,9.4275,0.006542601139804694,163.0,55541904.427521184,84397721.19263999,0.007942271624964858,0.0,6,2024,136.71881042654024,128.66604739336492,207503429.60232362,39.983331753554495,0.26766740450490956,19.163420101638028,0.06895539809472996,32.55733251071384,1517.7387
04086600,2024-06-22 19:00:00+00:00,2024-06-25 13:00:00+00:00,2024-07-12 17:00:00+00:00,478.0,66.0,312.50309068593197,2242.5,1760.0375229651927,482.46247703480736,8.92,0.0016643052750238317,412.0,48992008.190819465,81239299.3008,0.005718202536926921,0.0,6,2024,144.28102843601897,72.11493364928909,218980900.53314647,49.472819905213264,0.2237273117040803,15.54258397176889,0.06182378997912085,37.86144484890376,1517.7387
04086600,2025-03-04 19:00:00+00:00,2025-03-08 06:00:00+00:00,2025-04-11 06:00:00+00:00,899.0,83.0,107.06583557176054,1840.0,1621.101331052441,218.8986689475589,9.825,-0.0005602787715126657,816.0,52664099.59732176,77831276.14368,0.00918765588219211,0.0,3,2025,124.16868246445497,36.368345971563976,188455614.70431468,21.867473933649286,0.2794509448813786,14.818551372861073,0.07912623219476089,4.4176763469621365,1517.7387
04086600,2025-03-29 01:00:00+00:00,2025-04-03 14:00:00+00:00,2025-04-09 11:00:00+00:00,274.0,133.0,108.58324783371063,1722.5,1285.798383250812,436.70161674918796,8.1975,0.00540752168759083,141.0,21150719.09672903,33591834.73152,0.00689782838275816,0.0,4,2025,52.58161137440759,49.36869194312797,79805146.4912986,19.8974691943128,0.26502951284019205,32.75860048743906,0.15590050943151335,20.707220408970993,1517.7387
04086600,2025-05-16 19:00:00+00:00,2025-05-22 14:00:00+00:00,2025-05-31 08:00:00+00:00,349.0,139.0,125.36273570064805,2130.0,1790.3547734532224,329.6452265467777,8.7575,0.006214266611995889,210.0,27508386.714762073,41304931.78464,0.010272423765091035,0.0,5,2025,77.79562559241707,63.22252606635072,118073431.65232182,32.16169668246446,0.2329769392640596,27.379431475484097,0.11257059678241878,7.276711303774353,1517.7387
04086600,2025-08-10 04:00:00+00:00,2025-08-12 00:00:00+00:00,2025-08-18 14:00:00+00:00,202.0,44.0,104.20081189085613,5885.0,5502.866561630083,382.1334383699167,12.875,0.01033105437621925,158.0,58985327.684780054,71183847.8784,0.014360591255283753,107.0,8,2025,182.03915165876774,141.75667772511846,276287865.387681,91.72048341232227,0.21349228494712624,32.328210422730535,0.0707265436181233,13.296198573487418,1517.7387
04086600,2026-04-02 19:00:00+00:00,2026-04-18 18:00:00+00:00,2026-04-25 16:00:00+00:00,549.0,383.0,169.28117279472644,4390.0,3417.33708395178,972.6629160482196,11.5375,0.007003065967606641,166.0,83377579.95270029,128629032.85152,0.008335676206768042,148.0,4,2026,176.7418672985782,176.6949194312796,268247971.90931657,35.50582938388625,0.3108227784882816,24.838483756561033,0.06527881693424212,16.435304478888636,1517.7387
04087120,2001-10-13 18:00:00+00:00,2001-10-13 23:00:00+00:00,2001-10-14 21:00:00+00:00,27.0,5.0,5.945144429176025,800.0,776.1119924349603,23.888007565039732,,0.08747434076066736,22.0,749261.8899144903,825947.25408,0.17893177820975656,0.0,10,2001,18.954376470588233,17.989176470588234,5867135.797268235,17.989176470588234,0.12770488289419685,42.20661129324782,,14.926606963945394,309.5399
04087120,2001-10-22 22:00:00+00:00,2001-10-23 05:00:00+00:00,2001-10-25 17:00:00+00:00,67.0,7.0,7.206755921137187,1520.0,1486.153874050062,33.846125949937864,,0.01800900281226336,60.0,2860679.0471593,3188392.39296,0.13545896345557437,2.0,10,2001,52.47042352941177,44.82950588235295,16241689.652251765,39.399882352941184,0.17613186241141435,28.96870079861237,,14.964697739511958,309.5399
04087120,2002-02-10 07:00:00+00:00,2002-02-10 10:00:00+00:00,2002-02-13 10:00:00+00:00,75.0,3.0,14.163876330675976,490.75,459.97988689697496,30.770113103025036,,0.020260094870204637,72.0,1062745.9026037077,1352184.399936,0.07128075419636698,0.0,2,2002,10.850282352941177,10.850282352941177,3358595.3145011766,10.850282352941177,0.3164257086929058,45.229237731953845,,8.343483136294896,309.5399
04087120,2002-03-08 13:00:00+00:00,2002-03-09 13:00:00+00:00,2002-03-13 12:00:00+00:00,119.0,24.0,25.089149029121018,996.75,943.7035517930692,53.04644820693074,,0.018914595471862205,95.0,4225747.3248711815,5114150.00064,0.04310018338383033,0.0,3,2002,18.990235294117646,18.990235294117646,5878235.533917646,15.027835294117645,0.7188802320846888,52.48750131646605,,16.62124902638119,309.5399
04087120,2002-04-08 00:00:00+00:00,2002-04-09 05:00:00+00:00,2002-04-12 18:00:00+00:00,114.0,29.0,30.464476164959706,1547.5,1484.9420854642804,62.55791453571959,,0.020629371516058675,85.0,6153932.877276045,7151201.12736,0.04473580111402943,5.0,4,2002,25.33425882352941,25.26851764705882,7841963.942809411,17.74115294117647,0.7847438374055284,61.08329478984979,,9.705243242910742,309.5399
04087120,2002-05-12 02:00:00+00:00,2002-05-12 08:00:00+00:00,2002-05-13 17:00:00+00:00,39.0,6.0,3.646726139997554,1335.0,1279.1999417193376,55.80005828066242,,0.04672234833286748,33.0,1285283.848750466,1535860.7568,0.1576371027959844,1.0,5,2002,26.3144,26.3144,8145356.74456,18.01009411764706,0.15779343852666275,50.73267868543459,,16.80312800312307,309.5399
04087120,2002-05-25 12:00:00+00:00,2002-05-25 15:00:00+00:00,2002-05-26 12:00:00+00:00,24.0,3.0,3.845720220414478,748.25,707.6217064580684,40.62829354193159,,0.07578252876197465,21.0,600675.0803077153,710550.63072,0.18908934399770452,0.0,5,2002,18.004117647058823,18.004117647058823,5572992.776058824,18.004117647058823,0.107783215310842,41.55993726925213,,10.446732976177598,309.5399
04087120,2002-05-29 04:00:00+00:00,2002-05-29 06:00:00+00:00,2002-05-29 20:00:00+00:00,16.0,2.0,2.629517470090832,994.5,947.7540198828798,46.745980117120176,,0.08453887518019848,14.0,448951.51955693605,532460.61216,0.39295457808835493,0.0,5,2002,4.368799999999999,4.368799999999999,1352317.9151199998,2.770094117647058,0.33198666862081594,227.63687969236406,,22.099270065395306,309.5399
04087120,2002-06-03 12:00:00+00:00,2002-06-03 14:00:00+00:00,2002-06-08 01:00:00+00:00,109.0,2.0,4.258153549448252,1630.0,1593.4626198467047,36.53738015329522,,0.014816493265835694,107.0,7483220.353645546,8490953.88576,0.056688267056454154,7.0,6,2002,65.55889411764706,45.91423529411764,20293093.529287055,45.91423529411764,0.36875700310776865,24.863140569072517,,13.754205618462155,309.5399
04087120,2002-06-11 01:00:00+00:00,2002-06-11 03:00:00+00:00,2002-06-11 08:00:00+00:00,7.0,2.0,1.5624802671763973,889.5,793.6691491134063,95.83085088659371,,0.3144082869080567,5.0,192142.66429608516,270397.1232,0.5583411875589067,0.0,6,2002,16.47115294117647,9.072282352941176,5098479.03429647,9.072282352941176,0.03768627133770269,54.003505594093916,,44.40572016245691,309.5399
04087120,2002-06-14 21:00:00+00:00,2002-06-14 23:00:00+00:00,2002-06-15 19:00:00+00:00,22.0,2.0,3.5788642129491564,844.0,757.5031186028069,86.49688139719306,,0.0689489417187521,20.0,522935.41081755457,730556.44992,0.1951789576501779,0.0,6,2002,13.010776470588237,10.064376470588236,4027354.447628236,10.064376470588236,0.12984588707495523,64.8693029126986,,40.89965968391934,309.5399
